brand,model,size,resolution,ref_rate,res_rate,panel_type,asp_ratio,price,curved,g_sync_compat,sync
Acer,UT220HQL bmjz,21.5,1920 x 1080,60.0,8.0,VA,16:9,240.99,False,False,
Samsung,S24E650C,23.5,1920 x 1080,60.0,4.0,VA,16:9,,False,False,
Eizo,CS270-BK-CN,27.0,2560 x 1440,60.0,15.0,IPS,16:9,,False,False,
LG,24M37D-B,23.6,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Samsung,U32E850R,31.5,3840 x 2160,60.0,4.0,PLS,16:9,,False,False,Free Sync
AOC,M2870VHE,28.0,1920 x 1080,60.0,5.0,VA,16:9,,False,False,
Acer,B346CK bmijphzx,34.0,3440 x 1440,60.0,6.0,IPS,21:9,,False,False,
Acer,B246HYL Bymjjpprzx,23.8,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
Samsung,LS27D85KTSR/GO,27.0,2560 x 1440,60.0,5.0,PLS,16:9,,False,False,
Sony,LMD-2110W,21.5,1920 x 1080,,,,16:9,,False,False,
Asus,VP228TE,21.5,1920 x 1080,75.0,1.0,TN,16:9,,False,False,
Dell,U2917W,29.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
VIOTEK,H320,32.0,1920 x 1080,60.0,,,16:9,,False,False,
AOC,E2260PWDA,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Dell,S2418HX,23.8,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,Free Sync
LG,34UM59-B,34.0,2560 x 1080,75.0,5.0,IPS,21:9,,False,False,Free Sync
iiyama,X4071UHSU-B1,39.5,3840 x 2160,60.0,3.0,VA,16:9,,False,False,
Pixio,PX347c Prime,34.0,3440 x 1440,100.0,8.0,VA,21:9,,False,False,Free Sync
LG,24MP60VQ-P,23.8,1920 x 1080,75.0,5.0,IPS,16:9,,False,False,
iiyama,E2473HS-GB1,23.6,1920 x 1080,60.0,2.0,TN,16:9,,False,False,
Pixio,PXC32,31.5,2560 x 1440,144.0,4.0,PVA,16:9,,True,False,Free Sync
Acer,EB321HQU Awidpx,31.5,2560 x 1440,60.0,4.0,IPS,16:9,,False,False,
Asus,VA279HAEL,27.0,1920 x 1080,60.0,6.0,VA,16:9,,False,False,
HP,Z24nf G2,23.8,1920 x 1080,60.0,5.4,IPS,16:9,188.35,False,False,
NEC,EA245WMI-BK-SV,24.0,1920 x 1200,60.0,5.0,IPS,16:10,479.0,False,False,
Sharp,LL-B270,27.0,1920 x 1080,60.0,8.0,VA,16:9,230.01,False,False,
Sharp,LL-B240,23.8,1920 x 1080,60.0,,VA,16:9,183.0,False,False,
V7,L215DS-DUALKIT-N,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
ViewSonic,VA708A,17.0,1280 x 1024,60.0,5.0,TN,5:4,119.99,False,False,
Asus,BE24WQLB,24.1,1920 x 1200,60.0,5.0,IPS,16:10,329.0,False,False,
HP,Z23n G2,23.0,1920 x 1080,60.0,14.0,IPS,16:9,187.0,False,False,
NEC,EA271F-BK,27.0,1920 x 1080,60.0,6.0,IPS,16:9,329.0,False,False,
NEC,EA275UHD-BK-SV,27.0,3840 x 2160,60.0,6.0,IPS,16:9,715.99,False,False,
HP,F3J72A8#ABA,23.0,1920 x 1080,60.0,7.0,IPS,16:9,309.0,False,False,
NEC,P241W-BK,24.1,1920 x 1200,,8.0,,16:10,615.21,False,False,
HP,E4U30A8#ABA,18.9,1280 x 1024,60.0,,IPS,5:4,147.85,False,False,
HP,Z24i G2,24.0,1920 x 1200,60.0,14.0,IPS,16:10,242.0,False,False,
ViewSonic,VG2748,27.0,1920 x 1080,60.0,7.0,IPS,16:9,249.99,False,False,
ViewSonic,VG2456,23.8,1920 x 1080,,5.0,IPS,16:9,232.6,False,False,
Dell,P2211H,21.5,1920 x 1080,,5.0,TN,16:9,230.98,False,False,
Samsung,320MP-3,32.0,1366 x 768,,8.0,,16:9,699.99,False,False,
NEC,PA271W-BK-SV,27.0,2560 x 1440,,16.0,IPS,16:9,1399.0,False,False,
NEC,EA224WMi-BK,22.0,1920 x 1080,,5.0,IPS,16:9,199.0,False,False,
HP,D2W67AA#ABA,19.0,1280 x 1024,,5.0,TN,5:4,134.95,False,False,
Samsung,S27C230B,27.0,1920 x 1080,,5.0,TN,16:9,1011.7,False,False,
ViewSonic,VG2039m-LED,20.0,1600 x 900,60.0,5.0,TN,16:9,119.99,False,False,
HP,G9W86A6#ABA,18.5,1366 x 768,60.0,5.0,TN,16:9,169.99,False,False,
Acer,T232HL Abmjjz,23.0,1920 x 1080,60.0,5.0,IPS,16:9,290.0,False,False,
LG,27MP67HQ,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Acer,CB270HU,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Asus,C423AQ,23.0,1920 x 1080,60.0,5.0,IPS,16:9,179.0,False,False,
Acer,V206HQLAbd,19.5,1600 x 900,60.0,5.0,TN,16:9,,False,False,
CTL,IP2380S,24.0,1920 x 1080,60.0,6.0,,16:9,172.92,False,False,
Philips,326M6FJSB,31.5,2560 x 1440,60.0,5.0,IPS,16:9,,False,False,Free Sync
V7,L215ADS-2N,21.5,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
ViewSonic,VG2753,27.0,1920 x 1080,60.0,7.0,IPS,16:9,249.99,False,False,
AOC,2036Sa,20.0,1600 x 900,,5.0,,16:9,,False,False,
AOC,e2343F,23.0,1920 x 1080,,5.0,TN,16:9,,False,False,
AOC,F22,22.0,1920 x 1080,,5.0,,16:9,,False,False,
Eizo,S2100-BK,21.3,1600 x 1200,,8.0,,4:3,,False,False,
ViewSonic,VA2702w,27.0,1920 x 1080,,3.0,,16:9,,False,False,
Samsung,B2240EW,22.0,1680 x 1050,,5.0,,16:10,,False,False,
Samsung,S20A350B,20.0,1600 x 900,,5.0,,16:9,,False,False,
Samsung,P2770HD,27.0,1920 x 1080,,5.0,TN,16:9,,False,False,
Samsung,2443BWT-TAA-1,24.0,1920 x 1200,,5.0,,16:10,,False,False,
Samsung,S27A350H,27.0,1920 x 1080,,2.0,,16:9,,False,False,
Samsung,S27A550H,27.0,1920 x 1080,,2.0,,16:9,,False,False,
Samsung,P2770FH,27.0,1920 x 1080,,1.0,,16:9,,False,False,
Samsung,B2330HD,23.0,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,C27A750X,27.0,1920 x 1080,,2.0,,16:9,,False,False,
Samsung,T24A350,24.0,1920 x 1080,,5.0,,16:9,,False,False,
Dell,E2210,22.0,1680 x 1050,,5.0,TN,16:10,,False,False,
Acer,V233HAJbmd,23.0,1920 x 1080,,5.0,,16:9,,False,False,
Acer,S273HL bmii,27.0,1920 x 1080,,2.0,TN,16:9,,False,False,
Acer,HN274Hbmiiid,27.0,1920 x 1080,120.0,2.0,TN,16:9,,False,False,
Acer,S243HLbmii,24.0,1920 x 1080,,2.0,TN,16:9,,False,False,
Acer,G215HVAbd,21.5,1920 x 1080,,5.0,TN,16:9,,False,False,
Asus,VK246H,24.0,1920 x 1080,,2.0,,16:9,,False,False,
Asus,VE258Q,25.0,1920 x 1080,,2.0,,16:9,,False,False,
Asus,VW196T-P,19.0,1440 x 900,,5.0,,16:10,,False,False,
Asus,VB175T,17.0,1280 x 1024,,5.0,,5:4,,False,False,
LG,W2442PA-BF,24.0,1920 x 1080,,5.0,,16:9,,False,False,
Hannspree,HZ281HPB,27.5,1920 x 1200,,3.0,,16:10,,False,False,
Hannspree,SL231DPB,23.0,1920 x 1080,,5.0,,16:9,,False,False,
Lenovo,ThinkVision L197,19.0,1440 x 900,,5.0,,16:10,411.49,False,False,
HP,LE1751g,17.0,1280 x 1024,,5.0,,5:4,,False,False,
NEC,E231W-BK,23.0,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,B2430HD,24.0,1920 x 1080,,5.0,,16:9,,False,False,
HP,2509p,25.0,1920 x 1080,,3.0,,16:9,,False,False,
Lenovo,D186,18.5,1366 x 768,,5.0,,16:9,,False,False,
Acer,H243Hbmid,24.0,1920 x 1080,,2.0,,16:9,,False,False,
Samsung,S23A750D,23.0,1920 x 1080,120.0,2.0,,16:9,,False,False,
LG,W2486L,24.0,1920 x 1080,,2.0,TN,16:9,,False,False,
NEC,LCD2490WUXi2-BK,24.0,1920 x 1200,,8.0,,16:10,,False,False,
Acer,V203HCJbmd,20.0,1600 x 900,,5.0,,16:9,,False,False,
LG,L1942PE-BS,19.0,1280 x 1024,,5.0,,5:4,,False,False,
LG,N1941WP-PF,19.0,1366 x 768,,5.0,,16:9,,False,False,
Samsung,S22A100N,21.5,1920 x 1080,,5.0,,16:9,,False,False,
Asus,PA238Q,23.0,1920 x 1080,,6.0,IPS,16:9,,False,False,
Hannspree,HF-257HPB,24.6,1920 x 1080,,2.0,,16:9,,False,False,
Dell,E1912H,18.5,1360 x 768,60.0,5.0,TN,16:9,,False,False,
Planar,PXL2430MW,23.5,1920 x 1080,,5.0,,16:9,217.75,False,False,
ViewSonic,VG2228wm-LED,22.0,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,S19A200NW,19.0,1440 x 900,,5.0,TN,16:10,,False,False,
Dell,P2412H,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
ViewSonic,VA2703,27.0,1920 x 1080,,3.0,,16:9,,False,False,
Dell,E2311H,23.0,1920 x 1080,,5.0,TN,16:9,,False,False,
AOC,2436Vwa,24.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Samsung,S27B970D,27.0,2560 x 1440,,5.0,,16:9,,False,False,
Samsung,T27B350ND,27.0,1920 x 1080,,5.0,TN,16:9,,False,False,
Samsung,S24A650D,24.0,1920 x 1080,60.0,8.0,,16:9,,False,False,
Samsung,S27B550V,27.0,1920 x 1080,,2.0,TN,16:9,,False,False,
Dell,P190S,19.0,1280 x 1024,60.0,5.0,,5:4,,False,False,
Dell,IN1930,18.5,1366 x 768,60.0,5.0,,16:9,,False,False,
Dell,P1911,19.0,1440 x 900,,5.0,,16:10,,False,False,
Hannspree,HF205DPB,20.0,1600 x 900,,5.0,,16:9,,False,False,
ViewSonic,VA1912M-LED,19.0,1366 x 768,,5.0,,16:9,,False,False,
HP,w185e,18.5,1366 x 768,60.0,5.0,,16:9,,False,False,
HP,L2201x,21.5,1920 x 1080,60.0,16.0,,16:9,,False,False,
Gateway,HX2001L bmd,20.0,1600 x 900,60.0,5.0,,16:9,,False,False,
HP,LA2405x,24.0,1920 x 1200,60.0,5.0,,16:10,,False,False,
LG,E2241VB-BN,21.5,1920 x 1080,,5.0,,16:9,,False,False,
HP,LE2202x,21.5,1920 x 1080,,5.0,TN,16:9,,False,False,
LG,E2342V-BN,23.0,1920 x 1080,,5.0,TN,16:9,,False,False,
LG,EW224T,22.0,1920 x 1080,,5.0,,16:9,,False,False,
ViewSonic,VA2212M-LED,22.0,1920 x 1080,,5.0,,16:9,,False,False,
LG,N2210WZ-BF,22.0,1680 x 1050,,5.0,TN,16:10,,False,False,
ViewSonic,VA1931wm-LED,19.0,1366 x 768,60.0,5.0,,16:9,,False,False,
LG,E2211TB-BN,22.0,1920 x 1080,,5.0,,16:9,,False,False,
HP,LA2206xc,21.5,1920 x 1080,60.0,5.0,,16:9,,False,False,
HP,LV1911,18.5,1366 x 768,60.0,5.0,,16:9,,False,False,
AOC,e2251Swdn,22.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
HP,L240w,24.0,1920 x 1200,60.0,5.0,TN,16:10,,False,False,
ViewSonic,VA2451M-LED,24.0,1920 x 1080,,5.0,,16:9,,False,False,
ViewSonic,VA926,19.0,1280 x 1024,,5.0,,5:4,,False,False,
ViewSonic,VP2655wb,26.0,1920 x 1200,,,IPS,16:10,,False,False,
ViewSonic,VX2739WM,27.0,1920 x 1080,,1.0,TN,16:9,,False,False,
Philips,BDL3245E00,32.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
HP,A9S75A8#ABA,19.0,1280 x 1024,,5.0,,5:4,212.92,False,False,
Samsung,S22B420BW,22.0,1680 x 1050,,5.0,,16:10,,False,False,
Acer,V223WL,22.0,1680 x 1050,,5.0,,16:10,324.58,False,False,
ViewSonic,VA2406m-LED,24.0,1920 x 1080,,5.0,,16:9,,False,False,
ViewSonic,VG732m-LED,17.0,1280 x 1024,,,,5:4,,False,False,
Acer,V196WLbd,19.0,1440 x 900,60.0,5.0,TN,16:10,294.58,False,False,
Acer,V196WLbm,19.0,1440 x 900,60.0,5.0,TN,16:10,242.28,False,False,
AOC,E2260SD,22.0,1680 x 1050,60.0,5.0,TN,16:10,,False,False,
AOC,q2963Pm,29.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
Acer,G196HQLb,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
Acer,S236HLtmjj,23.0,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
HP,2311gt (QJ684AA#ABA),23.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
HP,ZR2330w,23.0,1920 x 1080,60.0,14.0,IPS,16:9,,False,False,
Samsung,LS22B420BWN/ZA,22.0,1680 x 1050,,5.0,,16:10,,False,False,
Samsung,S22C200B,21.5,1920 x 1080,,5.0,TN,16:9,349.99,False,False,
Samsung,S24B30BL,23.6,1920 x 1080,,5.0,TN,16:9,,False,False,
Samsung,S24C200BL,23.6,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,S24C350HL,23.6,1920 x 1080,,5.0,TN,16:9,,False,False,
Samsung,S24C570HL,23.6,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,T24C550ND,23.6,1920 x 1080,,2.0,,16:9,,False,False,
Hannspree,HE195ABB,18.5,1366 x 768,,5.0,TN,16:9,,False,False,
LG,24EB23PM-B,24.0,1920 x 1200,60.0,5.0,IPS,16:10,,False,False,
LG,24EN33TW-B,23.6,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
LG,27EA63V-P,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Eizo,CG243W-BK,24.1,1920 x 1200,60.0,,IPS,16:10,,False,False,
Lenovo,LI2721S,27.0,1920 x 1080,60.0,14.0,IPS,16:9,,False,False,
Lenovo,LT2252p,22.0,1680 x 1050,75.0,5.0,TN,16:10,,False,False,
Philips,19B4LPCB/27,19.0,1280 x 1024,60.0,5.0,,5:4,,False,False,
Gateway,HX1853Lb,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
Lenovo,60A6MAR2US,24.0,1920 x 1200,60.0,7.0,IPS,16:10,,False,False,
Dell,E2014H,19.5,1600 x 900,,5.0,TN,16:9,199.95,False,False,
HP,22xi,21.5,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
HP,W2271d,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Hannspree,HE245DPB,23.6,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
LG,DM2352D-PN,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
HP,L2045w,20.1,1680 x 1050,60.0,5.0,TN,16:10,,False,False,
Lenovo,LT2423,24.0,1920 x 1080,60.0,5.0,TN,16:9,480.99,False,False,
Samsung,S24C650PL,23.6,1920 x 1080,60.0,5.0,PLS,16:9,,False,False,
Samsung,S27C650P,27.0,1920 x 1080,60.0,4.0,PLS,16:9,,False,False,
Samsung,S27C390H,27.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
QNIX,Perfect Pixel QX2710 Matte,27.0,2560 x 1440,60.0,8.0,PLS,16:9,,False,False,
Acer,H233Hbmid,23.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
HP,NV23(E1K96AA#ABA),23.0,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
Achieva,QH2700-IPSMS LITE EDGE,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
QNIX,QX2710 LED EVOLUTION II DP MULTI,27.0,2560 x 1440,60.0,8.0,PLS,16:9,,False,False,
Acer,UM.HB6AA.A01,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Planar,PCT2485,24.0,1920 x 1080,60.0,14.0,,16:9,333.98,False,False,
Acer,H236HLBmjd,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Dell,S2240T,21.5,1920 x 1080,60.0,12.0,,16:9,,False,False,
Samsung,ED32C,32.0,1366 x 768,,8.0,,16:9,799.0,False,False,
Samsung,LE32C,32.0,1366 x 768,60.0,8.0,,16:9,,False,False,
Dell,UP2414Q,23.8,3840 x 2160,60.0,6.0,IPS,16:9,,False,False,
Lenovo,60AAHAR1US,19.0,1280 x 1024,,7.0,,5:4,,False,False,
Gateway,KX2703bd,27.0,1920 x 1080,60.0,6.0,TN,16:9,,False,False,
LG,20M35D-B,19.5,1600 x 900,60.0,5.0,TN,16:9,,False,False,
AOC,E2060SWDA-TAA,20.0,1600 x 900,60.0,5.0,TN,16:9,,False,False,
LG,24M45H,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Gateway,KX2153 Abd,21.5,1920 x 1080,60.0,8.0,TN,16:9,,False,False,
LG,23MB35PM-B,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
LG,25UM64-S,25.0,2560 x 1080,60.0,14.0,IPS,21:9,,False,False,
LG,29UB65-P,29.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
Samsung,S20D300H,19.5,1600 x 900,60.0,5.0,TN,16:9,,False,False,
Samsung,T28D310NH,27.5,1366 x 768,60.0,6.0,TN,16:9,,False,False,
BenQ,PG2401PT,24.1,1920 x 1200,60.0,5.0,IPS,16:10,999.0,False,False,
Dell,UZ2715H,27.0,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
LG,27MP34HQ-B,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
NEC,PA272W-SV,27.0,2560 x 1440,85.0,6.0,IPS,16:9,,False,False,
Samsung,T27B550,27.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Acer,G246HYL bmjj,23.8,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
HP,L2206tm,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
LG,25UM55-P,25.0,2560 x 1080,60.0,14.0,IPS,21:9,,False,False,
V7,L23600WHS-9N,23.6,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
ViewSonic,VX2263SMHL-W,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
ViewSonic,VX2363SMHL-W,23.0,1920 x 1080,60.0,14.0,TN,16:9,,False,False,
ViewSonic,VX2858Sml,28.0,1920 x 1080,60.0,6.0,VA,16:9,,False,False,
LG,25UM64-S,25.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
LG,25UM65-P,25.0,2560 x 1080,60.0,14.0,IPS,21:9,,False,False,
ViewSonic,VA1917A,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
ViewSonic,VG2438SM,24.0,1920 x 1200,60.0,5.0,PLS,16:10,,False,False,
Samsung,S24E360HL,23.6,1920 x 1080,60.0,4.0,PLS,16:9,,False,False,
LG,27MP57HT,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
LG,22MC57HQ-P,21.5,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
HP,K7X31AA#ABA,23.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Lenovo,60C8MAR1US,23.8,1920 x 1080,60.0,7.0,IPS,16:9,213.49,False,False,
LG,22MC37D-B,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Crossover,2795 QHD,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Planar,PXL2780MW,27.0,2560 x 1440,60.0,7.0,IPS,16:9,,False,False,
LG,22MB35DM-I,21.5,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
LG,27MP37VQ-B,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Samsung,S22E650D,21.5,1920 x 1080,60.0,4.0,PLS,16:9,,False,False,
Philips,272P4APJKEB,27.0,2560 x 1440,60.0,5.0,VA,16:9,,False,False,
HP,ENVY 34c,34.0,3440 x 1440,60.0,8.0,VA,21:9,,True,False,
Dell,E2715HM,27.0,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
HP,V193b,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
LG,27MC67-B,27.0,3840 x 2160,60.0,5.0,IPS,16:9,,False,False,
Samsung,S19E200BR,19.0,1280 x 1024,60.0,5.0,TN,5:4,,False,False,
Acer,B196L,19.0,1280 x 1024,75.0,5.0,TN,5:4,170.99,False,False,
BenQ,BL2410PT,24.0,1920 x 1080,60.0,4.0,VA,16:9,,False,False,
HP,P19A,19.0,1280 x 1024,60.0,5.0,TN,5:4,119.99,False,False,
LG,24MP47HQ,23.8,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
QNIX,QX2414 LED 144 MULTI Perfect Pixel,24.0,1920 x 1080,144.0,2.0,TN,16:9,,False,False,
HP,S240ml,23.8,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
HP,E241i,24.0,1920 x 1200,60.0,8.0,IPS,16:10,,False,False,
NEC,E203Wi-BK,20.0,1600 x 900,60.0,14.0,IPS,16:9,179.79,False,False,
Samsung,S22E390H,21.5,1920 x 1080,60.0,4.0,PLS,16:9,,False,False,
Pixio,PX274,27.0,2560 x 1440,60.0,4.0,IPS,16:9,,False,False,
Samsung,BX2035,20.0,1600 x 900,,2.0,TN,16:9,,False,False,
Lenovo,65CEGAC1UD,27.0,2560 x 1440,,4.0,IPS,16:9,,False,False,
LG,27MP38VQ-B,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Nixeus,NX-EDG27S,27.0,2560 x 1440,144.0,4.0,IPS,16:9,,False,False,Free Sync
iiyama,Prolite B2480HS-B2,23.6,1920 x 1080,60.0,1.0,TN,16:9,,False,False,
iiyama,Prolite E2480HS-B1,23.6,1920 x 1080,60.0,2.0,TN,16:9,,False,False,
iiyama,G-Master GE2788HS-B2,27.0,1920 x 1080,60.0,1.0,TN,16:9,,False,False,Free Sync
BenQ,VZ2770H,27.0,1920 x 1080,60.0,4.0,VA,16:9,,False,False,
iiyama,Prolite X2380HS-B1,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
HP,23BW,23.0,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
iiyama,G-MASTER GOLD PHOENIX,31.5,1920 x 1080,144.0,3.0,VA,16:9,,False,False,Free Sync
Acer,H277HK smidppx,27.0,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,
Samsung,LS19F350HNWXXL,18.5,1366 x 768,60.0,14.0,IPS,16:9,,False,False,Free Sync
Crossover,34U100,34.0,3440 x 1440,100.0,3.0,PVA,21:9,,False,False,Free Sync
Dell,P2219HC,22.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Asus,C623AQH,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Acer,VA240H bp,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
HP,Z22n G2,21.5,1920 x 1080,60.0,5.0,IPS,16:9,199.0,False,False,
HP,ProDisplay P223,21.5,1920 x 1080,60.0,5.0,VA,16:9,,False,False,
NEC,E233WMI-BK,23.0,1920 x 1080,60.0,14.0,IPS,16:9,226.99,False,False,
V7,L28TN4K-2N,28.0,3840 x 2160,60.0,2.0,TN,16:9,,False,False,
ViewEra,V151HV2,15.0,1024 x 768,60.0,8.0,TN,4:3,243.98,False,False,
VIOTEK,SUW49CR,49.0,3840 x 1080,144.0,4.0,VA,32:9,,False,False,Free Sync
Acer,KA270HK bmjdppx,27.0,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,
NEC,LCD1960NXi,19.0,1280 x 1024,60.0,,IPS,5:4,,False,False,
HP,D7R00A8#ABA,27.0,2560 x 1440,60.0,12.0,IPS,16:9,593.34,False,False,
NEC,EA271U-BK-SV,27.0,3840 x 2160,60.0,5.0,IPS,16:9,678.71,False,False,
NEC,EA241F-BK,23.8,1920 x 1080,60.0,5.0,IPS,16:9,237.8,False,False,
HP,D7P94A4#ABA,30.0,2560 x 1600,60.0,8.0,IPS,16:10,1374.99,False,False,
Philips,241B8QTAA,23.8,1920 x 1080,60.0,5.0,IPS,16:9,183.97,False,False,Free Sync
Acer,B247Y bmiprczx bmiprczx,23.8,1920 x 1080,75.0,4.0,IPS,16:9,249.99,False,False,Free Sync
NEC,P243W-BK,24.1,1920 x 1200,60.0,8.0,IPS,16:10,633.26,False,False,
HP,E24d G4,23.8,1920 x 1080,60.0,5.0,IPS,16:9,329.0,False,False,
NEC,EA273WMi-BK,27.0,1920 x 1080,60.0,6.0,IPS,16:9,364.15,False,False,
Planar,PXL2230MW,22.0,1920 x 1080,,5.0,,16:9,200.12,False,False,
HP,LA1951g,19.0,1280 x 1024,,5.0,,5:4,199.0,False,False,
Samsung,NC240,23.6,1920 x 1080,,5.0,,16:9,214.75,False,False,
Dell,P2212H,21.5,1920 x 1080,60.0,5.0,TN,16:9,495.0,False,False,
ViewSonic,VG2239M-LED,22.0,1920 x 1080,,5.0,,16:9,,False,False,
NEC,ASLCD194WXM-BK,19.0,1440 x 900,,5.0,,16:10,,False,False,
Acer,B193WLBJObmdh,19.0,1440 x 900,60.0,5.0,TN,16:10,324.58,False,False,
NEC,AS193i-BK,19.0,1280 x 1024,60.0,14.0,IPS,5:4,208.94,False,False,
NEC,EA193MI-BK,19.0,1280 x 1024,75.0,6.0,IPS,5:4,200.1,False,False,
LG,24MB35PU-B,23.8,1920 x 1080,60.0,5.0,IPS,16:9,413.94,False,False,
ViewSonic,VA2465SMH,23.6,1920 x 1080,60.0,7.0,VA,16:9,,False,False,
LG,27MP36HQ-B,27.0,1920 x 1080,60.0,5.0,IPS,16:9,314.28,False,False,
HP,Z27s,27.0,3840 x 2160,60.0,6.0,IPS,16:9,659.85,False,False,
NEC,EA275WMI-BK-SV,27.0,2560 x 1440,60.0,6.0,IPS,16:9,699.99,False,False,
AOC,E2260PQ/BK,22.0,1680 x 1050,60.0,2.0,TN,16:10,500.0,False,False,
NEC,EA295WMi-BK,29.0,2560 x 1080,60.0,6.0,IPS,21:9,454.99,False,False,
ViewEra,V172BN2,17.0,1280 x 1024,60.0,5.0,TN,5:4,231.98,False,False,
NEC,EA231WU-BK,22.5,1920 x 1200,60.0,5.0,IPS,16:10,249.0,False,False,
Asus,ML239H,23.0,1920 x 1080,,5.0,IPS,16:9,,False,False,
AOC,E2243FW,21.5,1920 x 1080,,5.0,,16:9,,False,False,
AOC,E2343FK,23.0,1920 x 1080,,5.0,TN,16:9,,False,False,
ViewSonic,VG932m,19.0,1280 x 1024,,5.0,,5:4,,False,False,
ViewSonic,VX2753mh-LED,27.0,1920 x 1080,,1.0,,16:9,,False,False,
ViewSonic,VP2365wb,23.0,1920 x 1080,,14.0,IPS,16:9,,False,False,
ViewSonic,VA2231WM,21.5,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,E1920NR,19.0,1280 x 1024,,5.0,,5:4,,False,False,
Samsung,S23A550H,23.0,1920 x 1080,,2.0,,16:9,,False,False,
Samsung,S22A350H,21.5,1920 x 1080,,2.0,,16:9,,False,False,
Samsung,S23A350H,23.0,1920 x 1080,,2.0,,16:9,,False,False,
Samsung,B1940W,19.0,1440 x 900,,5.0,,16:10,,False,False,
Samsung,S27A950D,27.0,1920 x 1080,120.0,2.0,,16:9,,False,False,
Samsung,S23A950D,23.0,1920 x 1080,120.0,2.0,,16:9,,False,False,
Samsung,B2240W,22.0,1680 x 1050,,5.0,,16:10,,False,False,
Samsung,FX2490HD,24.0,1920 x 1080,,5.0,,16:9,,False,False,
